Name,Current Price,Change,Disclosure Date,Designation,Code
Yuanta SPAC 8,"3,095",5,2023/04/28,2023/05/02,367480
DAESUNG HOLDINGS,"15,930",70,2023/04/27,2023/04/28,016710
DGP,"6,830",140,2023/04/27,2023/04/28,060900
JSCO Holdings,"2,635",65,2023/04/27,2023/04/28,023440
KBHN66KOSPI200- C,-,-,2023/04/27,2023/04/28,58HN66
KBJ091KOSPI200- P,-,-,2023/04/27,2023/04/28,58J091
KBJP78KOSPI200- C,-,-,2023/04/27,2023/04/28,58JP78
KBJP87KOSPI200- P,-,-,2023/04/27,2023/04/28,58JP87
KBJP88KOSPI200- P,-,-,2023/04/27,2023/04/28,58JP88
KBJP89KOSPI200- P,-,-,2023/04/27,2023/04/28,58JP89
KISHS83KOSPI200- P,-,-,2023/04/27,2023/04/28,57HS83
KISJ044POSCOH- C,-,-,2023/04/27,2023/04/28,57J044
KISJ088KIA- C,-,-,2023/04/27,2023/04/28,57J088
MIRAEJ016POSCOH- C,-,-,2023/04/27,2023/04/28,52J016
MIRAEJ029HD MOTOR- C,-,-,2023/04/27,2023/04/28,52J029
MIRAEJ191POSCOH- C,-,-,2023/04/27,2023/04/28,52J191
MIRAEJ212KIA- C,-,-,2023/04/27,2023/04/28,52J212
MIRAEJ308KOSPI200- P,-,-,2023/04/27,2023/04/28,52J308
MIRAEJ309KOSPI200- P,-,-,2023/04/27,2023/04/28,52J309
MIRAEJ311KOSPI200- P,-,-,2023/04/27,2023/04/28,52J311
MIRAEJ312KOSPI200- P,-,-,2023/04/27,2023/04/28,52J312
MIRAEJ339KOSPI200- P,-,-,2023/04/27,2023/04/28,52J339
ORGANIC TEA COSMETICS,186,0,2023/04/27,2023/04/28,900300
RAPHAS,"20,250",50,2023/04/27,2023/04/28,214260
SSII,"2,065",50,2023/04/27,2023/04/28,101000
STX,"9,140",150,2023/04/27,2023/04/28,011810
SUN KWANG,"22,650",150,2023/04/27,2023/04/28,003100
Samchully,"111,700","1,000",2023/04/27,2023/04/28,004690
SeoulCtyGas,"71,800","1,000",2023/04/27,2023/04/28,017390
AnyGen,"15,000",60,2023/04/26,2023/04/27,196300
DAOU DATA,"13,640",260,2023/04/26,2023/04/27,032190
DB,"2,235",70,2023/04/26,2023/04/27,012030
DSEN,354,10,2023/04/26,2023/04/27,065150
EG,"19,730",520,2023/04/26,2023/04/27,037370
Gold Pacific,408,20,2023/04/26,2023/04/27,038530
HanilFeed,"6,820",140,2023/04/26,2023/04/27,005860
KBHN66KOSPI200- C,-,-,2023/04/26,2023/04/27,58HN66
KBHN67KOSPI200- C,-,-,2023/04/26,2023/04/27,58HN67
KBHN70KOSPI200- C,-,-,2023/04/26,2023/04/27,58HN70
KBJP78KOSPI200- C,-,-,2023/04/26,2023/04/27,58JP78
KBJP89KOSPI200- P,-,-,2023/04/26,2023/04/27,58JP89
KISJ044POSCOH- C,-,-,2023/04/26,2023/04/27,57J044
KISJ088KIA- C,-,-,2023/04/26,2023/04/27,57J088
KISJ505KOSPI200- P,-,-,2023/04/26,2023/04/27,57J505
MICRO2NANO,"20,000",950,2023/04/26,2023/04/27,424980
MIRAEJ016POSCOH- C,-,-,2023/04/26,2023/04/27,52J016
MIRAEJ191POSCOH- C,-,-,2023/04/26,2023/04/27,52J191
MIRAEJ212KIA- C,-,-,2023/04/26,2023/04/27,52J212
MIRAEJ308KOSPI200- P,-,-,2023/04/26,2023/04/27,52J308
MIRAEJ309KOSPI200- P,-,-,2023/04/26,2023/04/27,52J309
MIRAEJ310KOSPI200- P,-,-,2023/04/26,2023/04/27,52J310
MIRAEJ311KOSPI200- P,-,-,2023/04/26,2023/04/27,52J311
MIRAEJ312KOSPI200- P,-,-,2023/04/26,2023/04/27,52J312
MIRAEJ339KOSPI200- P,-,-,2023/04/26,2023/04/27,52J339
SEBANG,"13,300",40,2023/04/26,2023/04/27,004360
Samchully,"111,700","1,000",2023/04/26,2023/04/27,004690
SamwhaElec,"8,780",60,2023/04/26,2023/04/27,011230
SamwhaElec,"8,780",60,2023/04/26,2023/04/27,011230
CJ Bioscience,"24,400","1,100",2023/04/25,2023/04/26,311690
COWEAVER,"7,150",50,2023/04/25,2023/04/26,056360
DAESUNG HOLDINGS,"15,930",70,2023/04/25,2023/04/26,016710
DAOU DATA,"13,640",260,2023/04/25,2023/04/26,032190
GLOBON,"1,851",61,2023/04/25,2023/04/26,019660
KBHN70KOSPI200- C,-,-,2023/04/25,2023/04/26,58HN70
KBJP76KOSPI200- C,-,-,2023/04/25,2023/04/26,58JP76
KBJP89KOSPI200- P,-,-,2023/04/25,2023/04/26,58JP89
KISHP81KOSPI200- P,-,-,2023/04/25,2023/04/26,57HP81
KISJ044POSCOH- C,-,-,2023/04/25,2023/04/26,57J044
MIRAEHR87POSCOH- C,-,-,2023/04/25,2023/04/26,52HR87
MIRAEHX62CELLTRIO- C,-,-,2023/04/25,2023/04/26,52HX62
MIRAEJ016POSCOH- C,-,-,2023/04/25,2023/04/26,52J016
MIRAEJ075LG CHEM- C,-,-,2023/04/25,2023/04/26,52J075
MIRAEJ191POSCOH- C,-,-,2023/04/25,2023/04/26,52J191
MIRAEJ227MOBIS- C,-,-,2023/04/25,2023/04/26,52J227
MIRAEJ296KOSPI200- C,-,-,2023/04/25,2023/04/26,52J296
MIRAEJ308KOSPI200- P,-,-,2023/04/25,2023/04/26,52J308
MIRAEJ309KOSPI200- P,-,-,2023/04/25,2023/04/26,52J309
MIRAEJ310KOSPI200- P,-,-,2023/04/25,2023/04/26,52J310
MIRAEJ311KOSPI200- P,-,-,2023/04/25,2023/04/26,52J311
MIRAEJ312KOSPI200- P,-,-,2023/04/25,2023/04/26,52J312
REFINE,"8,230",60,2023/04/25,2023/04/26,377450
TCC STEEL,"39,700","1,200",2023/04/25,2023/04/26,002710
Daol SEC,"3,530",55,2023/04/24,2023/04/25,030210
Dynamic Design,"6,950",330,2023/04/24,2023/04/25,145210
HANNONG,"21,550",100,2023/04/24,2023/04/25,011500
KISJ044POSCOH- C,-,-,2023/04/24,2023/04/25,57J044
KISJ120SEC- C,-,-,2023/04/24,2023/04/25,57J120
MIRAEHR87POSCOH- C,-,-,2023/04/24,2023/04/25,52HR87
MIRAEHW94SEC- C,-,-,2023/04/24,2023/04/25,52HW94
MIRAEJ016POSCOH- C,-,-,2023/04/24,2023/04/25,52J016
MIRAEJ191POSCOH- C,-,-,2023/04/24,2023/04/25,52J191
MIRAEJ296KOSPI200- C,-,-,2023/04/24,2023/04/25,52J296
MIRAEJ297KOSPI200- C,-,-,2023/04/24,2023/04/25,52J297
MIRAEJ308KOSPI200- P,-,-,2023/04/24,2023/04/25,52J308
MIRAEJ311KOSPI200- P,-,-,2023/04/24,2023/04/25,52J311
MIRAEJ312KOSPI200- P,-,-,2023/04/24,2023/04/25,52J312
NOUSBO,"2,915",160,2023/04/24,2023/04/25,332290
SECUCEN,"5,790",360,2023/04/24,2023/04/25,232830
SUN KWANG,"22,650",150,2023/04/24,2023/04/25,003100
SeoulCtyGas,"71,800","1,000",2023/04/24,2023/04/25,017390
WINTEC,"3,430",215,2023/04/24,2023/04/25,320000
AHA,"7,070",10,2023/04/21,2023/04/24,102950
AK CHEMICAL,"26,650","3,150",2023/04/21,2023/04/24,161000
Benoholdings,"3,855",120,2023/04/21,2023/04/24,206400
Benoholdings,"3,855",120,2023/04/21,2023/04/24,206400
CosmoAM&T,"212,500","2,500",2023/04/21,2023/04/24,005070
EID,"1,392",0,2023/04/21,2023/04/24,093230
Exergy21,"1,555",105,2023/04/21,2023/04/24,043090
GLOBON,"1,851",61,2023/04/21,2023/04/24,019660
HD HYUNDAI ENERGY SOLUTIONS,"41,800",0,2023/04/21,2023/04/24,322000
HLB innoVation,"5,040",180,2023/04/21,2023/04/24,024850
Huvitz,"21,150",150,2023/04/21,2023/04/24,065510
KBJP89KOSPI200- P,-,-,2023/04/21,2023/04/24,58JP89
KISHAJWCELLTRIO- C,-,-,2023/04/21,2023/04/24,57HAJW
KISHP37KOSPI200- C,-,-,2023/04/21,2023/04/24,57HP37
KISJ044POSCOH- C,-,-,2023/04/21,2023/04/24,57J044
MIRAEHR87POSCOH- C,-,-,2023/04/21,2023/04/24,52HR87
MIRAEHW94SEC- C,-,-,2023/04/21,2023/04/24,52HW94
MIRAEJ191POSCOH- C,-,-,2023/04/21,2023/04/24,52J191
MIRAEJ297KOSPI200- C,-,-,2023/04/21,2023/04/24,52J297
MIRAEJ311KOSPI200- P,-,-,2023/04/21,2023/04/24,52J311
MIRAEJ312KOSPI200- P,-,-,2023/04/21,2023/04/24,52J312
MIRAI,"29,950",150,2023/04/21,2023/04/24,254490
SERONICS,"45,950","1,700",2023/04/21,2023/04/24,042600
WINTEC,"3,430",215,2023/04/21,2023/04/24,320000
Y2 Solution,"1,421",26,2023/04/21,2023/04/24,011690
Yangjisa,"19,400",650,2023/04/21,2023/04/24,030960
AHA,"7,070",10,2023/04/20,2023/04/21,102950
AK CHEMICAL,"26,650","3,150",2023/04/20,2023/04/21,161000
AK CHEMICAL,"26,650","3,150",2023/04/20,2023/04/21,161000
Benoholdings,"3,855",120,2023/04/20,2023/04/21,206400
CANARIABIO,"29,900","1,100",2023/04/20,2023/04/21,016790
Dgenx,"1,645",75,2023/04/20,2023/04/21,113810
EID,"1,392",0,2023/04/20,2023/04/21,093230
G Enone Energy,"12,520",280,2023/04/20,2023/04/21,270520
Gencurix,"3,160",100,2023/04/20,2023/04/21,229000
Hydro Lithium,"33,200","1,700",2023/04/20,2023/04/21,101670
KISHAJWCELLTRIO- C,-,-,2023/04/20,2023/04/21,57HAJW
KISHP36KOSPI200- C,-,-,2023/04/20,2023/04/21,57HP36
KISHP37KOSPI200- C,-,-,2023/04/20,2023/04/21,57HP37
KISHS46KOSPI200- C,-,-,2023/04/20,2023/04/21,57HS46
MIRAEHR87POSCOH- C,-,-,2023/04/20,2023/04/21,52HR87
MIRAEJ191POSCOH- C,-,-,2023/04/20,2023/04/21,52J191
N2TECH,"1,160",33,2023/04/20,2023/04/21,227950
WILLINGS,"11,200",280,2023/04/20,2023/04/21,313760
WINTEC,"3,430",215,2023/04/20,2023/04/21,320000
Y2 Solution,"1,421",26,2023/04/20,2023/04/21,011690
Yuanta SPAC 8,"3,095",5,2023/04/20,2023/04/21,367480
AHA,"7,070",10,2023/04/19,2023/04/20,102950
AHA,"7,070",10,2023/04/19,2023/04/20,102950
AK CHEMICAL,"26,650","3,150",2023/04/19,2023/04/20,161000
AT semicon,600,0,2023/04/19,2023/04/20,089530
Benoholdings,"3,855",120,2023/04/19,2023/04/20,206400
Benoholdings,"3,855",120,2023/04/19,2023/04/20,206400
Cosnine,975,51,2023/04/19,2023/04/20,082660
Genesystem,"21,950",50,2023/04/19,2023/04/20,363250
Hanchang,"15,000",750,2023/04/19,2023/04/20,079170
JOONGANGDNM,"4,630",170,2023/04/19,2023/04/20,051980
KBJP85KOSPI200- P,-,-,2023/04/19,2023/04/20,58JP85
KISHP36KOSPI200- C,-,-,2023/04/19,2023/04/20,57HP36
KISHP37KOSPI200- C,-,-,2023/04/19,2023/04/20,57HP37
MIRAEHR87POSCOH- C,-,-,2023/04/19,2023/04/20,52HR87
MIRAEJ191POSCOH- C,-,-,2023/04/19,2023/04/20,52J191
MODETOURREIT,"3,975",70,2023/04/19,2023/04/20,204210
POSCO DX,"13,770",640,2023/04/19,2023/04/20,022100
RIFA,"23,150",500,2023/04/19,2023/04/20,000760
SeA Mechanics,"6,070",60,2023/04/19,2023/04/20,396300
T Scientific,"3,655",230,2023/04/19,2023/04/20,057680
VRNI,"44,500","2,800",2023/04/19,2023/04/20,310210
WILLINGS,"11,200",280,2023/04/19,2023/04/20,313760
Yuanta SPAC 8,"3,095",5,2023/04/19,2023/04/20,367480
Cosnine,975,51,2023/04/18,2023/04/19,082660
Crystal New Material,"4,140",55,2023/04/18,2023/04/19,900250
DAT,"4,965",105,2023/04/18,2023/04/19,196490
ENPLUS,"10,970",0,2023/04/18,2023/04/19,074610
HYUNDAI BNG STEEL,"16,400",250,2023/04/18,2023/04/19,004560
KBHN66KOSPI200- C,-,-,2023/04/18,2023/04/19,58HN66
KBJP78KOSPI200- C,-,-,2023/04/18,2023/04/19,58JP78
KISHP36KOSPI200- C,-,-,2023/04/18,2023/04/19,57HP36
KISHP37KOSPI200- C,-,-,2023/04/18,2023/04/19,57HP37
KISJ154PFM- C,-,-,2023/04/18,2023/04/19,57J154
MIRAEJ143KOSPI200- C,-,-,2023/04/18,2023/04/19,52J143
MIRAEJ144KOSPI200- C,-,-,2023/04/18,2023/04/19,52J144
MIRAEJ301KOSPI200- P,-,-,2023/04/18,2023/04/19,52J301
NSN,832,12,2023/04/18,2023/04/19,031860
POSCO STEELEON,"50,300","1,200",2023/04/18,2023/04/19,058430
SEJINTS,"3,600",45,2023/04/18,2023/04/19,067770
SM BEXEL,"2,420",40,2023/04/18,2023/04/19,010580
SunBio,"12,400",140,2023/04/18,2023/04/19,067370
SunBio,"12,400",140,2023/04/18,2023/04/19,067370
VitzroSys,697,15,2023/04/18,2023/04/19,054220
WILLINGS,"11,200",280,2023/04/18,2023/04/19,313760
AnyGen,"15,000",60,2023/04/17,2023/04/18,196300
Benoholdings,"3,855",120,2023/04/17,2023/04/18,206400
Cosnine,975,51,2023/04/17,2023/04/18,082660
ENVIONEER,"13,800",100,2023/04/17,2023/04/18,317870
ENVIONEER,"13,800",100,2023/04/17,2023/04/18,317870
Eehwa,"4,415",255,2023/04/17,2023/04/18,001840
GENEMATRIX,"3,855",5,2023/04/17,2023/04/18,109820
HNK,"3,970",45,2023/04/17,2023/04/18,101680
KBHN66KOSPI200- C,-,-,2023/04/17,2023/04/18,58HN66
KBJP78KOSPI200- C,-,-,2023/04/17,2023/04/18,58JP78
KISHP36KOSPI200- C,-,-,2023/04/17,2023/04/18,57HP36
KISHP37KOSPI200- C,-,-,2023/04/17,2023/04/18,57HP37
MIRAEHM90SKIC- C,-,-,2023/04/17,2023/04/18,52HM90
MIRAEJ144KOSPI200- C,-,-,2023/04/17,2023/04/18,52J144
MIRAEJ293KOSPI200- C,-,-,2023/04/17,2023/04/18,52J293
NNE,"1,450",264,2023/04/17,2023/04/18,043910
NSN,832,12,2023/04/17,2023/04/18,031860
POSCO DX,"13,770",640,2023/04/17,2023/04/18,022100
VRNI,"44,500","2,800",2023/04/17,2023/04/18,310210
Vaxcell-Bio,"38,050",200,2023/04/17,2023/04/18,323990
WAPS,"2,625",70,2023/04/17,2023/04/18,196700
Yuanta SPAC 8,"3,095",5,2023/04/17,2023/04/18,367480
Benoholdings,"3,855",120,2023/04/14,2023/04/17,206400
Cosnine,975,51,2023/04/14,2023/04/17,082660
ENVIONEER,"13,800",100,2023/04/14,2023/04/17,317870
HANILCHEMIC,"21,950",350,2023/04/14,2023/04/17,007770
HNK,"3,970",45,2023/04/14,2023/04/17,101680
HYBE,"300,500","3,000",2023/04/14,2023/04/17,352820
HiDeep,"2,390",110,2023/04/14,2023/04/17,365590
KBHN66KOSPI200- C,-,-,2023/04/14,2023/04/17,58HN66
KBHN67KOSPI200- C,-,-,2023/04/14,2023/04/17,58HN67
KBJP78KOSPI200- C,-,-,2023/04/14,2023/04/17,58JP78
KISHP36KOSPI200- C,-,-,2023/04/14,2023/04/17,57HP36
KISJ154PFM- C,-,-,2023/04/14,2023/04/17,57J154
KISJ641NAVER- C,20,0,2023/04/14,2023/04/17,57J641
MIRAEJ143KOSPI200- C,-,-,2023/04/14,2023/04/17,52J143
MIRAEJ144KOSPI200- C,-,-,2023/04/14,2023/04/17,52J144
MIRAEJ292KOSPI200- C,-,-,2023/04/14,2023/04/17,52J292
MIRAEJ293KOSPI200- C,-,-,2023/04/14,2023/04/17,52J293
MOTREX,"19,320",570,2023/04/14,2023/04/17,118990
MPDAESAN,354,10,2023/04/14,2023/04/17,065150
MiCo Bio,"4,770",80,2023/04/14,2023/04/17,214610
OPASNET,"12,910",990,2023/04/14,2023/04/17,173130
OPASNET,"12,910",990,2023/04/14,2023/04/17,173130
POSCO M-TECH,"26,050",550,2023/04/14,2023/04/17,009520
T-ROBOTICS,"16,520",740,2023/04/14,2023/04/17,117730
TERA SCIENCE,"6,300",430,2023/04/14,2023/04/17,073640
AT semicon,600,0,2023/04/13,2023/04/14,089530
Benoholdings,"3,855",120,2023/04/13,2023/04/14,206400
Boditech,"11,660",10,2023/04/13,2023/04/14,206640
BusinessOn,"12,470",140,2023/04/13,2023/04/14,138580
DigiCAP,"4,770",40,2023/04/13,2023/04/14,197140
DigiCAP,"4,770",40,2023/04/13,2023/04/14,197140
E.T.I,899,0,2023/04/13,2023/04/14,024810
ENVIONEER,"13,800",100,2023/04/13,2023/04/14,317870
HNK,"3,970",45,2023/04/13,2023/04/14,101680
KBHN66KOSPI200- C,-,-,2023/04/13,2023/04/14,58HN66
KBJP78KOSPI200- C,-,-,2023/04/13,2023/04/14,58JP78
KISHS48KOSPI200- C,-,-,2023/04/13,2023/04/14,57HS48
KISJ036LG CHEM- C,-,-,2023/04/13,2023/04/14,57J036
KISJ044POSCOH- C,-,-,2023/04/13,2023/04/14,57J044
MIRAEHY38LG CHEM- C,-,-,2023/04/13,2023/04/14,52HY38
MIRAEJ143KOSPI200- C,-,-,2023/04/13,2023/04/14,52J143
NSCOMPANY,"4,330",0,2023/04/13,2023/04/14,224760
NSCOMPANY,"4,330",0,2023/04/13,2023/04/14,224760
ONE4U,"1,179",46,2023/04/13,2023/04/14,122830
RYUK-IL C&S,"3,795",40,2023/04/13,2023/04/14,191410
RYUK-IL C&S,"3,795",40,2023/04/13,2023/04/14,191410
Seongan,"2,135",80,2023/04/13,2023/04/14,011300
Seongan,"2,135",80,2023/04/13,2023/04/14,011300
Setopia,"3,440",115,2023/04/13,2023/04/14,222810
T-ROBOTICS,"16,520",740,2023/04/13,2023/04/14,117730
AT semicon,600,0,2023/04/12,2023/04/13,089530
AT semicon,600,0,2023/04/12,2023/04/13,089530
BioInfra Life Science,487,63,2023/04/12,2023/04/13,266470
EID,"1,392",0,2023/04/12,2023/04/13,093230
ENVIONEER,"13,800",100,2023/04/12,2023/04/13,317870
G.Y.TECH,"3,385",30,2023/04/12,2023/04/13,053270
H&B Design,"3,510",35,2023/04/12,2023/04/13,227100
HiDeep,"2,390",110,2023/04/12,2023/04/13,365590
IsuChem,"33,650",550,2023/04/12,2023/04/13,005950
JOKWANG ILI,732,0,2023/04/12,2023/04/13,044060
KBHN45KOSPI200- C,-,-,2023/04/12,2023/04/13,58HN45
KBHN46KOSPI200- C,-,-,2023/04/12,2023/04/13,58HN46
KBHN47KOSPI200- C,-,-,2023/04/12,2023/04/13,58HN47
KBJP76KOSPI200- C,-,-,2023/04/12,2023/04/13,58JP76
KBJP77KOSPI200- C,-,-,2023/04/12,2023/04/13,58JP77
KBJP78KOSPI200- C,-,-,2023/04/12,2023/04/13,58JP78
KISJ036LG CHEM- C,-,-,2023/04/12,2023/04/13,57J036
KISJ044POSCOH- C,-,-,2023/04/12,2023/04/13,57J044
KPM TECH,517,12,2023/04/12,2023/04/13,042040
KPM TECH,517,12,2023/04/12,2023/04/13,042040
MIRAEHAJBKOSPI200- C,-,-,2023/04/12,2023/04/13,52HAJB
MIRAEHAJCKOSPI200- C,-,-,2023/04/12,2023/04/13,52HAJC
MIRAEHAJDKOSPI200- C,-,-,2023/04/12,2023/04/13,52HAJD
MIRAEHX62CELLTRIO- C,-,-,2023/04/12,2023/04/13,52HX62
MIRAEHY38LG CHEM- C,-,-,2023/04/12,2023/04/13,52HY38
MIRAEJ062SKIC- C,-,-,2023/04/12,2023/04/13,52J062
MIRAEJ075LG CHEM- C,-,-,2023/04/12,2023/04/13,52J075
MIRAEJ143KOSPI200- C,-,-,2023/04/12,2023/04/13,52J143
NARASOFT,52,5,2023/04/12,2023/04/13,288490
ONE4U,"1,179",46,2023/04/12,2023/04/13,122830
POSCO M-TECH,"26,050",550,2023/04/12,2023/04/13,009520
T Scientific,"3,655",230,2023/04/12,2023/04/13,057680
Urban Lithium,"23,400","1,500",2023/04/12,2023/04/13,073570
AK CHEMICAL,"26,650","3,150",2023/04/11,2023/04/12,161000
BioInfra Life Science,487,63,2023/04/11,2023/04/12,266470
DB,"2,235",70,2023/04/11,2023/04/12,012030
ECOPRO,"772,000","32,000",2023/04/11,2023/04/12,086520
ECOPRO,"772,000","32,000",2023/04/11,2023/04/12,086520
EG,"19,730",520,2023/04/11,2023/04/12,037370
H&S,"15,150",180,2023/04/11,2023/04/12,044990
KANGWON ENERGY,"28,000",0,2023/04/11,2023/04/12,114190
KBHN45KOSPI200- C,-,-,2023/04/11,2023/04/12,58HN45
KBHN46KOSPI200- C,-,-,2023/04/11,2023/04/12,58HN46
KBHN47KOSPI200- C,-,-,2023/04/11,2023/04/12,58HN47
KBJP76KOSPI200- C,-,-,2023/04/11,2023/04/12,58JP76
KBJP77KOSPI200- C,-,-,2023/04/11,2023/04/12,58JP77
KC COTTRELL,"2,670",55,2023/04/11,2023/04/12,119650
KISHW00NAVER- C,15,0,2023/04/11,2023/04/12,57HW00
KPM TECH,517,12,2023/04/11,2023/04/12,042040
Kumyang,"59,400",900,2023/04/11,2023/04/12,001570
MIRAEHAJBKOSPI200- C,-,-,2023/04/11,2023/04/12,52HAJB
MIRAEHAJEKOSPI200- C,-,-,2023/04/11,2023/04/12,52HAJE
MIRAEHX62CELLTRIO- C,-,-,2023/04/11,2023/04/12,52HX62
MIRAEHY38LG CHEM- C,-,-,2023/04/11,2023/04/12,52HY38
MIRAEJ075LG CHEM- C,-,-,2023/04/11,2023/04/12,52J075
MIRAEJ143KOSPI200- C,-,-,2023/04/11,2023/04/12,52J143
NARASOFT,52,5,2023/04/11,2023/04/12,288490
NARASOFT,52,5,2023/04/11,2023/04/12,288490
NSN,832,12,2023/04/11,2023/04/12,031860
ORGANIC TEA COSMETICS,186,0,2023/04/11,2023/04/12,900300
SELVAS Healthcare,"6,920",260,2023/04/11,2023/04/12,208370
Seongan,"2,135",80,2023/04/11,2023/04/12,011300
Setopia,"3,440",115,2023/04/11,2023/04/12,222810
UNI CHEM,"1,514",54,2023/04/11,2023/04/12,011330
ASTA,"9,500",240,2023/04/10,2023/04/11,246720
CJ Bioscience,"24,400","1,100",2023/04/10,2023/04/11,311690
COSMOCHEM,"54,500",400,2023/04/10,2023/04/11,005420
Crystal New Material,"4,140",55,2023/04/10,2023/04/11,900250
DB,"2,235",70,2023/04/10,2023/04/11,012030
ENVIONEER,"13,800",100,2023/04/10,2023/04/11,317870
HYBE,"300,500","3,000",2023/04/10,2023/04/11,352820
JSCO Holdings,"2,635",65,2023/04/10,2023/04/11,023440
KBHL05KOSPI200- P,-,-,2023/04/10,2023/04/11,58HL05
KBHM44KOSPI200- C,-,-,2023/04/10,2023/04/11,58HM44
KBHN46KOSPI200- C,-,-,2023/04/10,2023/04/11,58HN46
KBHN47KOSPI200- C,-,-,2023/04/10,2023/04/11,58HN47
KBHN65KOSPI200- P,-,-,2023/04/10,2023/04/11,58HN65
KBJP79KOSPI200- P,-,-,2023/04/10,2023/04/11,58JP79
KISJ118SEC- C,-,-,2023/04/10,2023/04/11,57J118
MIRAEHAJFKOSPI200- C,-,-,2023/04/10,2023/04/11,52HAJF
MIRAEJ143KOSPI200- C,-,-,2023/04/10,2023/04/11,52J143
RAONTECH,"9,990",960,2023/04/10,2023/04/11,418420
SELVAS Healthcare,"6,920",260,2023/04/10,2023/04/11,208370
Seongan,"2,135",80,2023/04/10,2023/04/11,011300
Suprema ID,"75,200","7,600",2023/04/10,2023/04/11,317770
Suprema ID,"75,200","7,600",2023/04/10,2023/04/11,317770
TCC STEEL,"39,700","1,200",2023/04/10,2023/04/11,002710
ENVIONEER,"13,800",100,2023/04/07,2023/04/10,317870
KBHL05KOSPI200- P,-,-,2023/04/07,2023/04/10,58HL05
KBHM44KOSPI200- C,-,-,2023/04/07,2023/04/10,58HM44
KBHN44KOSPI200- C,-,-,2023/04/07,2023/04/10,58HN44
KBHN45KOSPI200- C,-,-,2023/04/07,2023/04/10,58HN45
KBHN46KOSPI200- C,-,-,2023/04/07,2023/04/10,58HN46
KBHN64KOSPI200- P,-,-,2023/04/07,2023/04/10,58HN64
KBHN65KOSPI200- P,-,-,2023/04/07,2023/04/10,58HN65
KCS,"8,830",150,2023/04/07,2023/04/10,115500
KISJ118SEC- C,-,-,2023/04/07,2023/04/10,57J118
KOSSEN,"5,320",10,2023/04/07,2023/04/10,009730
LOTTE ENERGY MATERIALS Corp,"59,200",0,2023/04/07,2023/04/10,020150
MIRAEHAJFKOSPI200- C,-,-,2023/04/07,2023/04/10,52HAJF
Seongan,"2,135",80,2023/04/07,2023/04/10,011300
TOP MATERIAL,"67,100","1,000",2023/04/07,2023/04/10,360070
Topco Media,"5,510",60,2023/04/07,2023/04/10,134580
HANWHA GALLERIA(1P),"6,990",190,2023/04/06,2023/04/07,45226K
KBHN44KOSPI200- C,-,-,2023/04/06,2023/04/07,58HN44
KBHN45KOSPI200- C,-,-,2023/04/06,2023/04/07,58HN45
KBHN46KOSPI200- C,-,-,2023/04/06,2023/04/07,58HN46
KBHN48KOSPI200- C,-,-,2023/04/06,2023/04/07,58HN48
KBHN62KOSPI200- P,-,-,2023/04/06,2023/04/07,58HN62
KBJP77KOSPI200- C,-,-,2023/04/06,2023/04/07,58JP77
KISHP23KOSPI200- P,-,-,2023/04/06,2023/04/07,57HP23
KISHP49KOSPI200- P,-,-,2023/04/06,2023/04/07,57HP49
KISHP51KOSPI200- P,-,-,2023/04/06,2023/04/07,57HP51
KISHV99NAVER- C,10,0,2023/04/06,2023/04/07,57HV99
KOSSEN,"5,320",10,2023/04/06,2023/04/07,009730
MIRAEHAJAKOSPI200- C,-,-,2023/04/06,2023/04/07,52HAJA
MIRAEHATAKOSPI200- P,-,-,2023/04/06,2023/04/07,52HATA
MIRAEHATBKOSPI200- P,-,-,2023/04/06,2023/04/07,52HATB
MIRAEHR87POSCOH- C,-,-,2023/04/06,2023/04/07,52HR87
MIRAEJ076LG CHEM- C,-,-,2023/04/06,2023/04/07,52J076
NATURECELL,"9,440",40,2023/04/06,2023/04/07,007390
NEUROMEKA,"36,000",500,2023/04/06,2023/04/07,348340
RYUK-IL C&S,"3,795",40,2023/04/06,2023/04/07,191410
Seongan,"2,135",80,2023/04/06,2023/04/07,011300
Skymoons Technology,"1,543",17,2023/04/06,2023/04/07,033790
BGF Ecomaterials,"6,310",100,2023/04/05,2023/04/06,126600
CSA Cosmic,"1,598",47,2023/04/05,2023/04/06,083660
DMENG,"25,000","1,000",2023/04/05,2023/04/06,389260
EMRO,"45,600",450,2023/04/05,2023/04/06,058970
Gencurix,"3,160",100,2023/04/05,2023/04/06,229000
Gencurix,"3,160",100,2023/04/05,2023/04/06,229000
Hydro Lithium,"33,200","1,700",2023/04/05,2023/04/06,101670
IlsungPharm,"27,700",450,2023/04/05,2023/04/06,003120
KBHN48KOSPI200- C,-,-,2023/04/05,2023/04/06,58HN48
KISHP34KOSPI200- C,-,-,2023/04/05,2023/04/06,57HP34
KISJ043POSCOH- C,-,-,2023/04/05,2023/04/06,57J043
KOSSEN,"5,320",10,2023/04/05,2023/04/06,009730
LeekuInd,"4,640",70,2023/04/05,2023/04/06,025820
MIRAEHAJEKOSPI200- C,-,-,2023/04/05,2023/04/06,52HAJE
MIRAEHAJFKOSPI200- C,-,-,2023/04/05,2023/04/06,52HAJF
MIRAEHR87POSCOH- C,-,-,2023/04/05,2023/04/06,52HR87
MIRAEJ076LG CHEM- C,-,-,2023/04/05,2023/04/06,52J076
NEXTURNBIO,"8,600",300,2023/04/05,2023/04/06,089140
SELVAS Healthcare,"6,920",260,2023/04/05,2023/04/06,208370
