Name,Current Price,Change,Disclosure Date,Designation,Code
JMT,"3,610",70,2/28/2023,3/2/2023,94970
KISHP19KOSPI200- P,-,-,2/28/2023,3/2/2023,57HP19
KISHP22KOSPI200- P,-,-,2/28/2023,3/2/2023,57HP22
KISHT04LG CHEM- C,-,-,2/28/2023,3/2/2023,57HT04
KOSES,"14,730",410,2/28/2023,3/2/2023,89890
MIRAEHW79KOSPI200- P,-,-,2/28/2023,3/2/2023,52HW79
MIRAEHW81KOSPI200- P,-,-,2/28/2023,3/2/2023,52HW81
NEUROMEKA,"35,500",100,2/28/2023,3/2/2023,348340
Noble M&B,411,0,2/28/2023,3/2/2023,106520
SBHC,"23,200",50,2/28/2023,3/2/2023,1430
SDBIO,349,0,2/28/2023,3/2/2023,217480
SME,"117,600","2,800",2/28/2023,3/2/2023,41510
Alchera,"10,840",540,2/27/2023,2/28/2023,347860
DYD,"1,490",44,2/27/2023,2/28/2023,219550
ECOPRO,"740,000","30,000",2/27/2023,2/28/2023,86520
KISHAHCPOSCOH- C,-,-,2/27/2023,2/28/2023,57HAHC
KISHAKVHD MOTOR- C,-,-,2/27/2023,2/28/2023,57HAKV
KISHP19KOSPI200- P,-,-,2/27/2023,2/28/2023,57HP19
KISHP22KOSPI200- P,-,-,2/27/2023,2/28/2023,57HP22
MDS Tech,"2,650",5,2/27/2023,2/28/2023,86960
MIRAEHW81KOSPI200- P,-,-,2/27/2023,2/28/2023,52HW81
MIRAEHW82KOSPI200- P,-,-,2/27/2023,2/28/2023,52HW82
MOTREX,"19,890",210,2/27/2023,2/28/2023,118990
Mirae Asset Vision SPAC 2,"2,200",20,2/27/2023,2/28/2023,446190
SALTLUX,"26,650","1,000",2/27/2023,2/28/2023,304100
SBB TECH,"43,850",550,2/27/2023,2/28/2023,389500
SECUCEN,"5,430",190,2/27/2023,2/28/2023,232830
SEOYONEHWA,"17,340",30,2/27/2023,2/28/2023,200880
TILON,"15,000","1,080",2/27/2023,2/28/2023,217880
4by4,"12,460",350,2/24/2023,2/27/2023,389140
Alchera,"10,840",540,2/24/2023,2/27/2023,347860
BRIDGETEC,"9,180",80,2/24/2023,2/27/2023,64480
ITEYES,"10,910",420,2/24/2023,2/27/2023,372800
KBHN25KOSPI200- C,-,-,2/24/2023,2/27/2023,58HN25
KISHAKVHD MOTOR- C,-,-,2/24/2023,2/27/2023,57HAKV
KISHP19KOSPI200- P,-,-,2/24/2023,2/27/2023,57HP19
KISHP22KOSPI200- P,-,-,2/24/2023,2/27/2023,57HP22
KISHP24KOSPI200- P,-,-,2/24/2023,2/27/2023,57HP24
KISHS34KOSPI200- C,-,-,2/24/2023,2/27/2023,57HS34
Kumyang,"60,300",100,2/24/2023,2/27/2023,1570
MDS Tech,"2,650",5,2/24/2023,2/27/2023,86960
MIRAEHACAKIA- C,-,-,2/24/2023,2/27/2023,52HACA
MIRAEHW81KOSPI200- P,-,-,2/24/2023,2/27/2023,52HW81
Mgame,"7,690",10,2/24/2023,2/27/2023,58630
Mirae Asset Vision SPAC 2,"2,200",20,2/24/2023,2/27/2023,446190
NEUROMEKA,"35,500",100,2/24/2023,2/27/2023,348340
RANIX,"5,800",80,2/24/2023,2/27/2023,317120
SALTLUX,"26,650","1,000",2/24/2023,2/27/2023,304100
SBB TECH,"43,850",550,2/24/2023,2/27/2023,389500
SECUCEN,"5,430",190,2/24/2023,2/27/2023,232830
SNT MOTIV,"50,900",200,2/24/2023,2/27/2023,64960
CODENATURE,"1,320",50,2/23/2023,2/24/2023,78940
DaishinBalanceNo.12 SPAC,-,-,2/23/2023,2/24/2023,426670
Finecircuit,"14,600",160,2/23/2023,2/24/2023,127980
KISHP19KOSPI200- P,-,-,2/23/2023,2/24/2023,57HP19
KISHP22KOSPI200- P,-,-,2/23/2023,2/24/2023,57HP22
KOR CIRC(2PB),"9,430",140,2/23/2023,2/24/2023,00781K
MIRAEHW65KOSPI200- C,-,-,2/23/2023,2/24/2023,52HW65
MIRAEHW79KOSPI200- P,-,-,2/23/2023,2/24/2023,52HW79
MIRAEHW82KOSPI200- P,-,-,2/23/2023,2/24/2023,52HW82
NEUROMEKA,"35,500",100,2/23/2023,2/24/2023,348340
PSMC,"5,220",20,2/23/2023,2/24/2023,24850
SAE DONG,"2,070",15,2/23/2023,2/24/2023,53060
SALTLUX,"26,650","1,000",2/23/2023,2/24/2023,304100
SELVAS AI,"20,050",260,2/23/2023,2/24/2023,108860
SELVAS AI,"20,050",260,2/23/2023,2/24/2023,108860
TILON,"15,000","1,080",2/23/2023,2/24/2023,217880
VIVOZON PHARMACEUTICAL,806,3,2/23/2023,2/24/2023,82800
Wemade Play,"10,530",190,2/23/2023,2/24/2023,123420
BIONEER,"52,500",900,2/22/2023,2/23/2023,64550
DONGIL METAL,"21,700",0,2/22/2023,2/23/2023,109860
DongkukStlMill,"12,610","2,910",2/22/2023,2/23/2023,1230
HUMAX,"4,145",5,2/22/2023,2/23/2023,115160
K.M.G(1P),"9,770",30,2/22/2023,2/23/2023,45014K
KISHP19KOSPI200- P,-,-,2/22/2023,2/23/2023,57HP19
KISHP21KOSPI200- P,-,-,2/22/2023,2/23/2023,57HP21
KISHT74HFG- C,-,-,2/22/2023,2/23/2023,57HT74
MIRAEHW78KOSPI200- P,-,-,2/22/2023,2/23/2023,52HW78
MIRAEHW79KOSPI200- P,-,-,2/22/2023,2/23/2023,52HW79
MIRAEHW81KOSPI200- P,-,-,2/22/2023,2/23/2023,52HW81
MIRAEHW82KOSPI200- P,-,-,2/22/2023,2/23/2023,52HW82
MIRAEHW83KOSPI200- P,-,-,2/22/2023,2/23/2023,52HW83
MIRAEHW84KOSPI200- P,-,-,2/22/2023,2/23/2023,52HW84
OBZEN,"37,250",250,2/22/2023,2/23/2023,417860
SAE DONG,"2,070",15,2/22/2023,2/23/2023,53060
SBHC,"23,200",50,2/22/2023,2/23/2023,1430
SECUCEN,"5,430",190,2/22/2023,2/23/2023,232830
SELVAS Healthcare,"7,180",250,2/22/2023,2/23/2023,208370
TILON,"15,000","1,080",2/22/2023,2/23/2023,217880
Wemade,"43,300",950,2/22/2023,2/23/2023,112040
Wemade Max,"11,500",170,2/22/2023,2/23/2023,101730
ANTEROGEN,"16,850",50,2/21/2023,2/22/2023,65660
COSMOCHEM,"54,900","1,300",2/21/2023,2/22/2023,5420
DaishinBalanceNo.12 SPAC,-,-,2/21/2023,2/22/2023,426670
ECOPRO,"740,000","30,000",2/21/2023,2/22/2023,86520
KBHK34KOSPI200- P,-,-,2/21/2023,2/22/2023,58HK34
KBHN35KOSPI200- P,-,-,2/21/2023,2/22/2023,58HN35
KISHT12POSCOH- C,-,-,2/21/2023,2/22/2023,57HT12
MIRAEHW78KOSPI200- P,-,-,2/21/2023,2/22/2023,52HW78
MIRAEHW79KOSPI200- P,-,-,2/21/2023,2/22/2023,52HW79
MIRAEHW81KOSPI200- P,-,-,2/21/2023,2/22/2023,52HW81
MIRAEHW82KOSPI200- P,-,-,2/21/2023,2/22/2023,52HW82
MIRAEHW83KOSPI200- P,-,-,2/21/2023,2/22/2023,52HW83
MIRAEHW84KOSPI200- P,-,-,2/21/2023,2/22/2023,52HW84
MIRAEHY16POSCOCHE- C,-,-,2/21/2023,2/22/2023,52HY16
ManhoRope&Wire,"45,800",0,2/21/2023,2/22/2023,1080
ManhoRope&Wire,"45,800",0,2/21/2023,2/22/2023,1080
Samyung ENC,"5,490",860,2/21/2023,2/22/2023,65570
TILON,"15,000","1,080",2/21/2023,2/22/2023,217880
Wemade Max,"11,500",170,2/21/2023,2/22/2023,101730
ADChips,474,11,2/20/2023,2/21/2023,54630
ANTEROGEN,"16,850",50,2/20/2023,2/21/2023,65660
BIONEER,"52,500",900,2/20/2023,2/21/2023,64550
COSMOCHEM,"54,900","1,300",2/20/2023,2/21/2023,5420
COSMOCHEM,"54,900","1,300",2/20/2023,2/21/2023,5420
Hana19SPAC,-,-,2/20/2023,2/21/2023,388220
INFAC,"9,990",390,2/20/2023,2/21/2023,23810
KBHK34KOSPI200- P,-,-,2/20/2023,2/21/2023,58HK34
KBHN35KOSPI200- P,-,-,2/20/2023,2/21/2023,58HN35
KISHT12POSCOH- C,-,-,2/20/2023,2/21/2023,57HT12
Lindeman Asia,"6,520",210,2/20/2023,2/21/2023,277070
MIRAEHR87POSCOH- C,-,-,2/20/2023,2/21/2023,52HR87
MIRAEHW65KOSPI200- C,-,-,2/20/2023,2/21/2023,52HW65
MIRAEHW66KOSPI200- C,-,-,2/20/2023,2/21/2023,52HW66
MIRAEHW67KOSPI200- C,-,-,2/20/2023,2/21/2023,52HW67
MIRAEHW68KOSPI200- C,-,-,2/20/2023,2/21/2023,52HW68
MIRAEHW69KOSPI200- C,-,-,2/20/2023,2/21/2023,52HW69
MIRAEHW78KOSPI200- P,-,-,2/20/2023,2/21/2023,52HW78
MIRAEHW79KOSPI200- P,-,-,2/20/2023,2/21/2023,52HW79
NEOFECT,"1,532",35,2/20/2023,2/21/2023,290660
NOVMETAPHARMA,"14,490",140,2/20/2023,2/21/2023,229500
NOVMETAPHARMA,"14,490",140,2/20/2023,2/21/2023,229500
Tamul,"10,900",900,2/20/2023,2/21/2023,93640
Wemade,"43,300",950,2/20/2023,2/21/2023,112040
ADChips,474,11,2/17/2023,2/20/2023,54630
ANTEROGEN,"16,850",50,2/17/2023,2/20/2023,65660
DAEMO,"14,830",590,2/17/2023,2/20/2023,317850
EYESVISION,"2,985",50,2/17/2023,2/20/2023,31310
KBHK34KOSPI200- P,-,-,2/17/2023,2/20/2023,58HK34
KBHN28KOSPI200- C,-,-,2/17/2023,2/20/2023,58HN28
KISHAHBPOSCOH- C,-,-,2/17/2023,2/20/2023,57HAHB
KISHAHCPOSCOH- C,-,-,2/17/2023,2/20/2023,57HAHC
KISHG76KOSPI200- C,-,-,2/17/2023,2/20/2023,57HG76
KISHT12POSCOH- C,-,-,2/17/2023,2/20/2023,57HT12
MIRAEHW58KOSPI200- C,-,-,2/17/2023,2/20/2023,52HW58
MIRAEHW77KOSPI200- P,-,-,2/17/2023,2/20/2023,52HW77
MIRAEHW78KOSPI200- P,-,-,2/17/2023,2/20/2023,52HW78
MIRAEHW79KOSPI200- P,-,-,2/17/2023,2/20/2023,52HW79
MIRAEHW82KOSPI200- P,-,-,2/17/2023,2/20/2023,52HW82
MIRAEHW83KOSPI200- P,-,-,2/17/2023,2/20/2023,52HW83
MIRAEHW84KOSPI200- P,-,-,2/17/2023,2/20/2023,52HW84
SAMSUNG SPAC VI,"3,130",20,2/17/2023,2/20/2023,425290
SM C&C,"2,775",5,2/17/2023,2/20/2023,48550
DB,"2,305",20,2/16/2023,2/17/2023,12030
GALAXIA SM,"2,450",10,2/16/2023,2/17/2023,11420
GWV,759,44,2/16/2023,2/17/2023,36180
KBHK34KOSPI200- P,-,-,2/16/2023,2/17/2023,58HK34
KBHN28KOSPI200- C,-,-,2/16/2023,2/17/2023,58HN28
KISHT12POSCOH- C,-,-,2/16/2023,2/17/2023,57HT12
Konan Technology,"75,400","3,100",2/16/2023,2/17/2023,402030
MIRAEHW57KOSPI200- C,-,-,2/16/2023,2/17/2023,52HW57
MIRAEHW65KOSPI200- C,-,-,2/16/2023,2/17/2023,52HW65
MIRAEHW66KOSPI200- C,-,-,2/16/2023,2/17/2023,52HW66
MIRAEHW67KOSPI200- C,-,-,2/16/2023,2/17/2023,52HW67
MIRAEHW79KOSPI200- P,-,-,2/16/2023,2/17/2023,52HW79
NP,"4,985",20,2/16/2023,2/17/2023,291230
SME,"117,600","2,800",2/16/2023,2/17/2023,41510
BNGT,"3,265",165,2/15/2023,2/16/2023,32790
GWV,759,44,2/15/2023,2/16/2023,36180
KBHK34KOSPI200- P,-,-,2/15/2023,2/16/2023,58HK34
KISHT12POSCOH- C,-,-,2/15/2023,2/16/2023,57HT12
KTcs,"3,385",20,2/15/2023,2/16/2023,58850
MIRAEHM41SEC- C,-,-,2/15/2023,2/16/2023,52HM41
MIRAEHW57KOSPI200- C,-,-,2/15/2023,2/16/2023,52HW57
MIRAEHW78KOSPI200- P,-,-,2/15/2023,2/16/2023,52HW78
MIRAEHW79KOSPI200- P,-,-,2/15/2023,2/16/2023,52HW79
MIRAEHW80KOSPI200- P,-,-,2/15/2023,2/16/2023,52HW80
MIRAEHW81KOSPI200- P,-,-,2/15/2023,2/16/2023,52HW81
MIRAEHW82KOSPI200- P,-,-,2/15/2023,2/16/2023,52HW82
MIRAEHW83KOSPI200- P,-,-,2/15/2023,2/16/2023,52HW83
MIRAEHW84KOSPI200- P,-,-,2/15/2023,2/16/2023,52HW84
MiraeING,"1,803",4,2/15/2023,2/16/2023,7120
SAMG ENTERTAINMENT,"26,100",700,2/15/2023,2/16/2023,419530
SKCS,"1,740",25,2/15/2023,2/16/2023,224020
SUN-MC,"1,400",45,2/15/2023,2/16/2023,116100
Soosung Salvacion,"1,070",22,2/15/2023,2/16/2023,84180
BNGT,"3,265",165,2/14/2023,2/15/2023,32790
HUSTEEL,"6,280",160,2/14/2023,2/15/2023,5010
INNOGENE,"3,485",15,2/14/2023,2/15/2023,344860
KBHK34KOSPI200- P,-,-,2/14/2023,2/15/2023,58HK34
KBHN32KOSPI200- P,-,-,2/14/2023,2/15/2023,58HN32
KISHL56HOTELSHI- C,-,-,2/14/2023,2/15/2023,57HL56
KISHN98KOSPI200- P,-,-,2/14/2023,2/15/2023,57HN98
VAIV company,"9,560",30,2/14/2023,2/15/2023,301300
ANP,"139,200",600,2/13/2023,2/14/2023,121600
APSI,"14,110",110,2/13/2023,2/14/2023,211270
Alchera,"10,840",540,2/13/2023,2/14/2023,347860
BNGT,"3,265",165,2/13/2023,2/14/2023,32790
INNOGENE,"3,485",15,2/13/2023,2/14/2023,344860
INNOGENE,"3,485",15,2/13/2023,2/14/2023,344860
KBHK33KOSPI200- P,-,-,2/13/2023,2/14/2023,58HK33
KBHK34KOSPI200- P,-,-,2/13/2023,2/14/2023,58HK34
KBHN32KOSPI200- P,-,-,2/13/2023,2/14/2023,58HN32
KBHN33KOSPI200- P,-,-,2/13/2023,2/14/2023,58HN33
KISHG91KOSPI200- P,-,-,2/13/2023,2/14/2023,57HG91
MIRAEHW78KOSPI200- P,-,-,2/13/2023,2/14/2023,52HW78
MIRAEHW79KOSPI200- P,-,-,2/13/2023,2/14/2023,52HW79
MIRAEHW80KOSPI200- P,-,-,2/13/2023,2/14/2023,52HW80
MIRAEHW81KOSPI200- P,-,-,2/13/2023,2/14/2023,52HW81
MIRAEHW82KOSPI200- P,-,-,2/13/2023,2/14/2023,52HW82
MIRAEHW83KOSPI200- P,-,-,2/13/2023,2/14/2023,52HW83
RAPHAS,"20,300",400,2/13/2023,2/14/2023,214260
SALTLUX,"26,650","1,000",2/13/2023,2/14/2023,304100
BNGT,"3,265",165,2/10/2023,2/13/2023,32790
INNOGENE,"3,485",15,2/10/2023,2/13/2023,344860
KBHK34KOSPI200- P,-,-,2/10/2023,2/13/2023,58HK34
KBHN32KOSPI200- P,-,-,2/10/2023,2/13/2023,58HN32
KBHN33KOSPI200- P,-,-,2/10/2023,2/13/2023,58HN33
KISHN99KOSPI200- P,-,-,2/10/2023,2/13/2023,57HN99
Lutronic(3PC),"51,800",0,2/10/2023,2/13/2023,08537M
Lutronic(3PC),"51,800",0,2/10/2023,2/13/2023,08537M
MDS Tech,"2,650",5,2/10/2023,2/13/2023,86960
MIRAEHW64KOSPI200- C,-,-,2/10/2023,2/13/2023,52HW64
MIRAEHW65KOSPI200- C,-,-,2/10/2023,2/13/2023,52HW65
MIRAEHW66KOSPI200- C,-,-,2/10/2023,2/13/2023,52HW66
MIRAEHW67KOSPI200- C,-,-,2/10/2023,2/13/2023,52HW67
ORGANIC TEA COSMETICS,186,5,2/10/2023,2/13/2023,900300
Openbase,"2,950",25,2/10/2023,2/13/2023,49480
SELVAS AI,"20,050",260,2/10/2023,2/13/2023,108860
TILON,"15,000","1,080",2/10/2023,2/13/2023,217880
UANGEL,"4,200",90,2/10/2023,2/13/2023,72130
ECOPRO,"740,000","30,000",2/9/2023,2/10/2023,86520
GGUMBI,"19,030",930,2/9/2023,2/10/2023,407400
HaAINC KOREA,"6,110",50,2/9/2023,2/10/2023,373200
KBHK34KOSPI200- P,-,-,2/9/2023,2/10/2023,58HK34
KBHN32KOSPI200- P,-,-,2/9/2023,2/10/2023,58HN32
KBHN33KOSPI200- P,-,-,2/9/2023,2/10/2023,58HN33
Lindeman Asia,"6,520",210,2/9/2023,2/10/2023,277070
MIRAEHW57KOSPI200- C,-,-,2/9/2023,2/10/2023,52HW57
MIRAEHW64KOSPI200- C,-,-,2/9/2023,2/10/2023,52HW64
MIRAEHW65KOSPI200- C,-,-,2/9/2023,2/10/2023,52HW65
MIRAEHW67KOSPI200- C,-,-,2/9/2023,2/10/2023,52HW67
ORGANIC TEA COSMETICS,186,5,2/9/2023,2/10/2023,900300
TILON,"15,000","1,080",2/9/2023,2/10/2023,217880
UANGEL,"4,200",90,2/9/2023,2/10/2023,72130
CTC BIO,"10,140",60,2/8/2023,2/9/2023,60590
DigiCAP,"4,810",65,2/8/2023,2/9/2023,197140
DigiCAP,"4,810",65,2/8/2023,2/9/2023,197140
HaAINC KOREA,"6,110",50,2/8/2023,2/9/2023,373200
HaAINC KOREA,"6,110",50,2/8/2023,2/9/2023,373200
KISHT12POSCOH- C,-,-,2/8/2023,2/9/2023,57HT12
KOR CIRC(2PB),"9,430",140,2/8/2023,2/9/2023,00781K
Ksign,"1,576",12,2/8/2023,2/9/2023,192250
MDS Tech,"2,650",5,2/8/2023,2/9/2023,86960
MIRAEHZ11KOSPI200- C,-,-,2/8/2023,2/9/2023,52HZ11
NOVATECH,"34,300",200,2/8/2023,2/9/2023,285490
SKS ACPC NO.7 SPAC,"2,800",0,2/8/2023,2/9/2023,408920
TAEKYUNGCHEMICAL,"14,690",440,2/8/2023,2/9/2023,6890
UANGEL,"4,200",90,2/8/2023,2/9/2023,72130
VIVOZON PHARMACEUTICAL,806,3,2/8/2023,2/9/2023,82800
VIVOZON PHARMACEUTICAL,806,3,2/8/2023,2/9/2023,82800
KBHK34KOSPI200- P,-,-,2/7/2023,2/8/2023,58HK34
KBHN33KOSPI200- P,-,-,2/7/2023,2/8/2023,58HN33
KBHN34KOSPI200- P,-,-,2/7/2023,2/8/2023,58HN34
KISHG93KOSPI200- P,-,-,2/7/2023,2/8/2023,57HG93
KISHN89KOSPI200- P,-,-,2/7/2023,2/8/2023,57HN89
KISHT12POSCOH- C,-,-,2/7/2023,2/8/2023,57HT12
MIRAEHW25KOSPI200- C,-,-,2/7/2023,2/8/2023,52HW25
MIRAEHW45KOSPI200- P,-,-,2/7/2023,2/8/2023,52HW45
MIRAEHW46KOSPI200- P,-,-,2/7/2023,2/8/2023,52HW46
MIRAEHW78KOSPI200- P,-,-,2/7/2023,2/8/2023,52HW78
MIRAEHW79KOSPI200- P,-,-,2/7/2023,2/8/2023,52HW79
MIRAEHZ11KOSPI200- C,-,-,2/7/2023,2/8/2023,52HZ11
Telechips,"20,350",300,2/7/2023,2/8/2023,54450
iWIN,"1,769",36,2/7/2023,2/8/2023,90150
BFLYSOFT,"1,180",16,2/6/2023,2/7/2023,148780
CTC BIO,"10,140",60,2/6/2023,2/7/2023,60590
HANKOOK Technology,334,0,2/6/2023,2/7/2023,53590
Hana19SPAC,-,-,2/6/2023,2/7/2023,388220
INNOGENE,"3,485",15,2/6/2023,2/7/2023,344860
K.M.G,"4,330",25,2/6/2023,2/7/2023,450140
K.M.G(1P),"9,770",30,2/6/2023,2/7/2023,45014K
KBHK34KOSPI200- P,-,-,2/6/2023,2/7/2023,58HK34
KBHN34KOSPI200- P,-,-,2/6/2023,2/7/2023,58HN34
KISHN49KOSPI200- C,-,-,2/6/2023,2/7/2023,57HN49
KISHN75KOSPI200- C,-,-,2/6/2023,2/7/2023,57HN75
KISHT12POSCOH- C,-,-,2/6/2023,2/7/2023,57HT12
KISHV93LGensol- C,-,-,2/6/2023,2/7/2023,57HV93
MIRAEHW25KOSPI200- C,-,-,2/6/2023,2/7/2023,52HW25
MIRAEHW37KOSPI200- P,-,-,2/6/2023,2/7/2023,52HW37
NH SPAC 22,-,-,2/6/2023,2/7/2023,396770
SKONEC,"12,520",190,2/6/2023,2/7/2023,276040
Wemade,"43,300",950,2/6/2023,2/7/2023,112040
XIIlab,"18,310",220,2/6/2023,2/7/2023,189330
Caregen,"227,500","31,000",2/3/2023,2/6/2023,214370
DYC,"2,100",5,2/3/2023,2/6/2023,310870
GENINUS,"2,760",90,2/3/2023,2/6/2023,389030
KIM ANKOR OIL,671,19,2/3/2023,2/6/2023,152550
KISHK30KOSPI200- C,-,-,2/3/2023,2/6/2023,57HK30
KISHN49KOSPI200- C,-,-,2/3/2023,2/6/2023,57HN49
MAXST,"10,720",100,2/3/2023,2/6/2023,377030
MIRAEHW28KOSPI200- C,-,-,2/3/2023,2/6/2023,52HW28
MIRAEHW29KOSPI200- C,-,-,2/3/2023,2/6/2023,52HW29
MIRAEHW30KOSPI200- C,-,-,2/3/2023,2/6/2023,52HW30
MIRAEHW39KOSPI200- P,-,-,2/3/2023,2/6/2023,52HW39
MIRAEHW63KOSPI200- C,-,-,2/3/2023,2/6/2023,52HW63
OBZEN,"37,250",250,2/3/2023,2/6/2023,417860
SBB TECH,"43,850",550,2/3/2023,2/6/2023,389500
Sonid,"5,150",50,2/3/2023,2/6/2023,60230
APSI,"14,110",110,2/2/2023,2/3/2023,211270
Brainzcompany,"8,900",110,2/2/2023,2/3/2023,99390
KISHG48KOSPI200- C,-,-,2/2/2023,2/3/2023,57HG48
KISHG57KOSPI200- P,-,-,2/2/2023,2/3/2023,57HG57
KISHG94KOSPI200- P,-,-,2/2/2023,2/3/2023,57HG94
KISHN49KOSPI200- C,-,-,2/2/2023,2/3/2023,57HN49
KISHN50KOSPI200- C,-,-,2/2/2023,2/3/2023,57HN50
KISHN73KOSPI200- C,-,-,2/2/2023,2/3/2023,57HN73
MAXST,"10,720",100,2/2/2023,2/3/2023,377030
MIRAEHW25KOSPI200- C,-,-,2/2/2023,2/3/2023,52HW25
MIRAEHW30KOSPI200- C,-,-,2/2/2023,2/3/2023,52HW30
MIRAEJ008SEC- P,10,0,2/2/2023,2/3/2023,52J008
MIRAI,"29,800",600,2/2/2023,2/3/2023,254490
PSMC,"5,220",20,2/2/2023,2/3/2023,24850
SBB TECH,"43,850",550,2/2/2023,2/3/2023,389500
SBB TECH,"43,850",550,2/2/2023,2/3/2023,389500
SKSecu(1P),"2,650",20,2/2/2023,2/3/2023,1515
Sonid,"5,150",50,2/2/2023,2/3/2023,60230
Tamul,"10,900",900,2/2/2023,2/3/2023,93640
UNI CHEM,"1,460",61,2/2/2023,2/3/2023,11330
FINGER,"11,940",140,2/1/2023,2/2/2023,163730
GALAXIA SM,"2,450",10,2/1/2023,2/2/2023,11420
KISHG48KOSPI200- C,-,-,2/1/2023,2/2/2023,57HG48
KISHG94KOSPI200- P,-,-,2/1/2023,2/2/2023,57HG94
KISHN49KOSPI200- C,-,-,2/1/2023,2/2/2023,57HN49
KISHN89KOSPI200- P,-,-,2/1/2023,2/2/2023,57HN89
LaonPeople,"6,010",40,2/1/2023,2/2/2023,300120
MIRAEHW22KOSPI200- C,-,-,2/1/2023,2/2/2023,52HW22
MIRAEHW43KOSPI200- P,-,-,2/1/2023,2/2/2023,52HW43
MIRAEHW44KOSPI200- P,-,-,2/1/2023,2/2/2023,52HW44
MIRAEHW45KOSPI200- P,-,-,2/1/2023,2/2/2023,52HW45
MIRAEHW46KOSPI200- P,-,-,2/1/2023,2/2/2023,52HW46
MIRAEJ008SEC- P,10,0,2/1/2023,2/2/2023,52J008
NewGLAB Pharma,"1,383",0,2/1/2023,2/2/2023,214870
SBB TECH,"43,850",550,2/1/2023,2/2/2023,389500
SKSecu(1P),"2,650",20,2/1/2023,2/2/2023,1515
SMVINA,"2,635",0,2/1/2023,2/2/2023,299670
SMVINA,"2,635",0,2/1/2023,2/2/2023,299670
DaishinBalanceNo.10 SPAC,-,-,1/31/2023,2/1/2023,387310
GalaxiaMoneytree,"5,970",30,1/31/2023,2/1/2023,94480
KISHG94KOSPI200- P,-,-,1/31/2023,2/1/2023,57HG94
KISHG95KOSPI200- P,-,-,1/31/2023,2/1/2023,57HG95
KISHN49KOSPI200- C,-,-,1/31/2023,2/1/2023,57HN49
KISHN72KOSPI200- C,-,-,1/31/2023,2/1/2023,57HN72
KISHN88KOSPI200- P,-,-,1/31/2023,2/1/2023,57HN88
KineMaster,"6,730",20,1/31/2023,2/1/2023,139670
MIRAEHW25KOSPI200- C,-,-,1/31/2023,2/1/2023,52HW25
MIRAEHW43KOSPI200- P,-,-,1/31/2023,2/1/2023,52HW43
MIRAEHW44KOSPI200- P,-,-,1/31/2023,2/1/2023,52HW44
MIRAEHW45KOSPI200- P,-,-,1/31/2023,2/1/2023,52HW45
MIRAEHW46KOSPI200- P,-,-,1/31/2023,2/1/2023,52HW46
MIRAEHW47KOSPI200- P,-,-,1/31/2023,2/1/2023,52HW47
MiraeING,"1,803",4,1/31/2023,2/1/2023,7120
Openedges Technology,"20,400",50,1/31/2023,2/1/2023,394280
SMVINA,"2,635",0,1/31/2023,2/1/2023,299670
SOLBORN,"4,915",230,1/31/2023,2/1/2023,35610
BFLYSOFT,"1,180",16,1/30/2023,1/31/2023,148780
GALAXIA SM,"2,450",10,1/30/2023,1/31/2023,11420
GLOBON,"1,790",10,1/30/2023,1/31/2023,19660
InfoBank,"12,600",50,1/30/2023,1/31/2023,39290
KBHK23KOSPI200- P,-,-,1/30/2023,1/31/2023,58HK23
KISHK30KOSPI200- C,-,-,1/30/2023,1/31/2023,57HK30
KISHK31KOSPI200- C,-,-,1/30/2023,1/31/2023,57HK31
KTcs,"3,385",20,1/30/2023,1/31/2023,58850
MIRAEHW27KOSPI200- C,-,-,1/30/2023,1/31/2023,52HW27
MIRAEHW28KOSPI200- C,-,-,1/30/2023,1/31/2023,52HW28
MIRAEHW29KOSPI200- C,-,-,1/30/2023,1/31/2023,52HW29
MIRAEHW36KOSPI200- P,-,-,1/30/2023,1/31/2023,52HW36
Medifron DBT,"1,646",24,1/30/2023,1/31/2023,65650
SKS ACPC NO.7 SPAC,"2,800",0,1/30/2023,1/31/2023,408920
SMVINA,"2,635",0,1/30/2023,1/31/2023,299670
VAIV company,"9,560",30,1/30/2023,1/31/2023,301300
XIIlab,"18,310",220,1/30/2023,1/31/2023,189330
XIIlab,"18,310",220,1/30/2023,1/31/2023,189330
HankookSteel,"3,505",15,1/27/2023,1/30/2023,25890
Hyupjin,"1,220",12,1/27/2023,1/30/2023,138360
JEIL TECHNOS,"9,600",10,1/27/2023,1/30/2023,38010
KISHK30KOSPI200- C,-,-,1/27/2023,1/30/2023,57HK30
KISHK31KOSPI200- C,-,-,1/27/2023,1/30/2023,57HK31
KISHN71KOSPI200- C,-,-,1/27/2023,1/30/2023,57HN71
KISHN72KOSPI200- C,-,-,1/27/2023,1/30/2023,57HN72
LUMENS,"1,674",39,1/27/2023,1/30/2023,38060
MIRAEHM88SKIC- C,-,-,1/27/2023,1/30/2023,52HM88
MIRAEHW25KOSPI200- C,-,-,1/27/2023,1/30/2023,52HW25
MIRAEHW27KOSPI200- C,-,-,1/27/2023,1/30/2023,52HW27
MIRAEHW28KOSPI200- C,-,-,1/27/2023,1/30/2023,52HW28
MIRAEHW29KOSPI200- C,-,-,1/27/2023,1/30/2023,52HW29
MIRAEHW36KOSPI200- P,-,-,1/27/2023,1/30/2023,52HW36
MIRAEHW59KOSPI200- C,-,-,1/27/2023,1/30/2023,52HW59
Medifron DBT,"1,646",24,1/27/2023,1/30/2023,65650
SMVINA,"2,635",0,1/27/2023,1/30/2023,299670
